,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
47417,0.317877802202329,-0.30775903855547787,-0.8336158989117844,-1.357540144546262,-0.41538704674800386,0.252665308602739,-0.2930884610178278,-0.09586963763381935,0.18990545197191464,0.2582202241173318,-0.10169586430543083,0.7306504596524062,0.5365887597036084,0.6180698144911174,-0.5533894126925271,-0.24744541848379406,-0.46394119421344127,0.3106971826426775,0.645581975269406,-0.7809995659492323,-0.07252606364508463,-0.29774495765430176,0.790260939550706,0.5309973618541484,0.36898955335440364,-0.10893735396766557,0.1283062985916166,-0.4018482602656683,0.24604856513115778,0.4069286214547603,-0.17449125424486903,-0.356624245928751,0.31297956871538674,-0.33378950450529926,-0.17626544779325606,0.09877193942711249,-0.5577027149507675,0.18300901059966665,0.36959878406930624,1.4771257540712488,1.7037943408608023,1.2303906030215805,0.3447501868625345,0.2215740387614691,1.4663141821306447,1.0309250372253704,0.1336131209868698,0.7009122364061184,0.5394350218643874,1.221347464260701,0.6116643507483317,-0.1407921926773418,0.840647686141568,0.30771907204359833,1.4182445015331562,0.7818434960067334,1.2121270341531738,1.2537482579114938,1.2023061132004407,1.133687917497984,1.8607957489509204,1.416635482693881,1.0717746584976837,1.183729056682615,1.485129466308832,1.9937994611885046,1.1477618665065819,1.1079091642094985,1.436638042857731,1.8187380172560939,1.9834444150172734
47418,0.33070802434804136,-0.03406092086445084,-0.9754234356516047,-1.2308735168705964,-0.6130835783145285,0.3273484493352421,0.14129637648533658,-0.08851816612814882,0.17404775809100181,0.38503150105055156,-0.08202150758338089,0.3570009070925377,0.6762866213782521,0.5547940458534194,-0.740592759591785,-0.1390276387343949,-0.23089015793562417,0.05563377959637742,0.7072051022299918,-0.6055131738086397,0.10098388200293155,-0.15596504272825035,1.0427161639034572,0.5435914088846523,0.1294913064780989,-0.16745377800730984,0.022170804862546745,-0.4490628409873387,-0.23745057780249454,0.2016309634161428,-0.2371858877588849,-0.5294180637215946,0.44675385128096584,-0.5408639162561575,-0.3652964426964697,-0.3079312485654242,-0.6799544180482711,-0.23683229823260285,-0.041467496954287975,1.021677686406414,1.5549604565037,1.196793533820648,0.20902224473400902,0.3173798113424096,1.114607153892333,0.9272210811836805,0.08893387494041226,0.48144663161890683,0.3572242813884923,1.0679788896834235,0.59888258338189,-0.25792036786905953,0.6446833187668849,-0.01675677339901273,1.3828156571675772,0.8399898983879809,1.047004747338314,1.0796657507459784,1.0632238267387046,1.1274812688701743,1.6609518922161215,1.2635140742800646,1.0493411175556633,1.3942846615286832,1.3266392839486574,2.0845958097180297,1.32739698209651,1.0262251774458402,1.4906792225047238,1.4161426121616625,1.8141007269982528
47420,0.671267311268839,0.07031877056223546,-0.5651164572923473,-1.151197486478216,-0.6729460783880978,0.3598521807004833,0.15470927500279444,-0.26422103998564,0.017439866312363494,0.3823534607824088,-0.19795479618741466,0.43503651249771763,0.7314170808540935,0.4993702298556304,-0.8196134292364832,-0.21030718949920915,-0.46175496215665907,-0.14828017977058564,0.298819706346263,-0.5983486641535871,-0.044215279616976556,-0.40368020537222504,0.6048152569580542,0.42691759288686465,-0.05503901233587075,0.21670701941016066,0.258290723525846,-0.3590418285161059,0.18030020937431934,0.6441014126513288,-0.019458318619748855,-0.18659239175215317,0.731235309220709,-0.7090328679426295,-0.11184028623809052,-0.15088322636556883,-0.6996581879631112,-0.05563041018533275,-0.5005926036277822,1.1658256830046316,1.6704826210486658,1.1770071986216306,0.401359565448969,0.2086245821341757,1.2031426312893212,0.842429625656961,-0.06458901939839173,0.45401116687559845,0.22396956421302816,1.120973532466997,0.4503983122046229,-0.5908544245222508,0.24822135632772477,-0.3390232673281896,1.5131705282471402,0.6350832354879903,0.7423865222086846,0.865277167899665,0.6591391971385022,0.8519950378433413,1.4665669387208589,1.02532753250231,0.6546131805768902,1.0024302656979243,1.0045912867618934,1.720985053204324,0.9333806382459038,0.7103827746584979,1.179086051668225,1.37244626672199,1.4963858291988157
47421,0.5902769538169992,0.1627795139808487,-0.6895311883868617,-0.49027668161566895,-0.5530115766489498,0.3198890889936503,-0.2544060493434795,-0.1341265280058384,0.4170959502327694,0.5392215262696363,-0.03407049131604045,0.6492624888912439,0.3571413931411165,0.7369769026137223,-0.01724562417971816,-0.3992999791067074,-0.38929677890189623,-0.09335719876876696,0.3897399153086028,-1.1287457036330788,-0.35578743430384147,-0.4486439371200211,0.6130581083626138,0.3722405994903209,-0.3293262207861757,0.4438714238630823,-0.2945284075192299,-0.23288740870220268,0.09907431684823152,0.15391302652565167,-0.30030581451465793,-0.34735105437552566,0.3983798724037885,-0.14866953875852582,-0.6123698362672224,-0.24119322027414172,-0.6610696923683567,-0.25988881679232023,-0.43691964469634126,0.8341837638528412,1.5694154586813103,0.7996683631430582,0.1678251334522206,0.03369733272124868,0.8186870920658474,0.5615487152097279,-0.41045350948437687,0.37380933988970755,0.34542800348417596,0.7761032466997436,0.3789152335634533,-0.20627386543543355,0.31436873569103924,0.27972779867106917,1.1770301142951305,0.28526834882183394,0.2879120024601119,0.8271215518712748,0.6775025307366801,0.5306377235729294,0.8917874504887869,0.44518079317995984,0.48030999317289624,0.5183017874063482,0.6314385104554747,1.1957896266280585,0.6048737059401693,0.4138893450100343,0.7189456686147464,1.01585811101106,1.136280824961303
47423,0.6517558957336492,0.31178981790466803,-0.527078876588332,-0.5903491989924133,-0.6354234437440786,0.4054482920470137,-0.1823600532043247,-0.179657954752782,0.3912585839056905,0.2929610928662633,-0.0026508083643789204,0.5723236120674938,0.3897487272748668,0.5663181077152152,-0.18214839827910043,-0.47660111911530206,-0.2530802537799202,0.14098656649657673,0.24067232845430742,-0.7532409040615372,-0.0746541145070068,-0.3871617949985584,0.6675126448552477,0.39464312051603545,-0.286434068424057,0.4331108624515192,-0.424265874487232,-0.3842361677584152,-0.056026362330866886,-0.06316025890024853,-0.4036463589761703,-0.7446285128685025,0.07458807699324833,-0.41608972638616687,-0.9899697429830917,-0.40575114471694,-0.7873064442561102,-0.14180273201852808,-0.5077969584076368,0.61143907545715,1.5897711287085583,0.7267507754059469,-0.1435447028150025,-0.2791119998116664,0.7533937605569975,0.5751756345969365,-0.3990026190181923,0.3547647282989317,0.039808891125352464,0.7090094799630385,0.35162832894868606,-0.5186089276150466,0.08564158441772474,-0.14745301363655144,1.0823498096062056,0.08991129767937212,0.16589056035218333,0.8135512106338024,0.5084840946142383,0.462484902390075,0.7876871553342633,0.5048515752364461,0.4070392793874434,0.48189478462253726,0.5496892034653439,1.2443307805262755,0.6501414917221366,0.4899849023900747,0.9400329716734053,0.9703126033629369,1.2241981596247433
47424,0.19487584455979912,-0.3308089992702058,-0.8930848745813988,-0.7126113546209476,-0.6185042117638052,0.19756209647992237,-0.2078330515681741,0.0356029310933379,0.5224827314005573,0.40050116458027957,-0.16946078608801138,0.31758065766783866,0.39428272522085167,0.47667307958284116,-0.3318810678825972,-0.37633361215577504,-0.12033344883497821,0.1634210314517601,0.4627648349724279,-0.798359562506254,0.018957385778437624,-0.22403096547604204,0.7775123939886176,0.5451587426652783,-0.046302470852387624,0.4815386709806894,-0.17095658388803583,-0.19424985948525983,0.029873284395949384,0.1759632741552941,-0.22007165001088783,-0.44813874837414786,0.28498529156440777,0.7046236559139786,-0.5766697219426624,-0.1501049542113216,-0.54890807761122,0.06617960800065986,-0.020160328789777398,0.9855011645802806,1.9254185992961037,1.1365559520866817,0.20454829807958264,0.3727291471711663,1.1708463011517793,0.8972528993119931,0.10200843897687711,0.7140034687277468,0.49348311542513495,1.1336796080006588,0.7261003312028067,-0.3080222609189514,0.49010945951115653,0.0670519838327124,1.022830648839687,0.3193164487584692,0.6099552096391635,1.1341865204430561,0.7904088221186386,0.8233736684205261,1.156439039408867,0.7726581026243152,0.7180679495441721,0.7840240633331569,0.7312992956606696,1.5589285839351181,0.922671830399445,0.6537757465673204,1.173299423668862,1.1092370836791026,1.6144661543396248
47426,0.6273221201099414,-0.003441448758465452,-0.7449939232892514,-0.6711635429724979,-0.4702815665260049,0.3673291605605296,-0.07558223128579054,-0.05592480769343949,0.3229256787376933,0.33077962139002237,-0.16420261195566963,0.4562686126854667,0.4601440607141393,0.42817465467215254,-0.24029703786099685,-0.38774764435498565,-0.11158853017167698,0.14246676936749395,0.28495694804927396,-0.5041800560293328,0.0002906300945794878,-0.3281854323734181,0.8495979071396212,0.24498085026867045,-0.2652111620201158,0.3281906556962189,-0.42978041445227205,-0.3174641062085453,-0.13752683022288129,0.06414367668956189,-0.36290456474271804,-0.693683384242337,0.11796664135930145,-0.33435094696635237,-0.589890413216329,-0.37162309238365926,-0.8281739116360911,-0.09445207343844671,-0.39464198904132103,0.7846021380310875,1.4781586536480866,0.6938198159624759,-0.13246735055411346,-0.17480281588596225,0.7812314903096325,0.37485092195325764,-0.29567554484406405,0.2633071431514156,0.14615532543508217,0.9854032552336224,0.637562003048656,-0.5004588578726512,0.2852119050561769,0.014977650063858094,0.9989709759815439,0.21453986204542408,0.5968088072579184,1.00503205354568,0.5742907757590741,0.6211615272113068,1.070003251702362,0.58381094367051,0.5953221686647732,0.4638360597606976,0.42145486460558884,1.241185407360324,0.7800156552548105,0.23532967259329837,0.7731909941086816,0.8630620074627307,1.2211400527334904
47428,0.64351862592769,0.047764657673723045,-0.682467279928904,-0.43058979701137723,-0.4116273034117864,0.49836757626051265,-0.22224882732724824,-0.02697292553160278,0.32106342879507527,0.5720260504028575,0.003067264626774665,0.5433739766701389,0.31619463719241026,0.3600476837873943,-0.11879498972991777,-0.4439084094025696,-0.26904409808664553,-0.0036402322392320163,0.4867763240755451,-0.904995198957101,-0.34346038072873414,-0.4519870064327804,0.5560903767266386,0.5136453540382893,-0.4264730535397951,0.3021028553183739,-0.5381368510573191,-0.2775566428895137,0.15166250713608848,0.236201677643001,-0.24912529500738723,-0.23407418001188937,0.39274737656773145,0.016828277745406555,-0.5421817775188197,-0.09210989429760351,-0.5990575389468612,-0.14345526040103382,-0.24497191470828886,1.1267457124612286,1.672049091877512,0.825399706316836,0.5006077417000666,0.22209645490874577,1.052045891672698,0.8380059531166313,-0.04865192953958301,0.641493465206293,0.7633880575713166,0.9835839101058784,0.8691595276350554,0.15680971655749118,0.6733541354002966,0.41139817021852565,1.3507316448022795,0.5239154513245164,0.5730469157382384,1.072443357110487,0.8693977552954202,0.6448819131780745,1.142505441083862,0.5478965061120232,0.7306967294642487,0.8560973509660948,0.6325135629829727,1.3187380496259793,0.8745887082060602,0.6287445603874973,0.8505833980731093,1.2892994759020888,1.3773658680132532
47430,0.3677569278916601,-0.0742188785599533,-0.8285006422480002,-0.6548691601779765,-0.4856692113812533,0.437788929939791,-0.2886032253650455,-0.18030886831929727,0.31563967238730756,0.51829136209545,-0.04960186582975908,0.5954681414093244,0.2837809934318541,0.42672454181895164,-0.20235029000476798,-0.5680002405671211,-0.36476099325529426,0.003254239719617765,0.3101268450836007,-0.7202320634037832,-0.12032166913854969,-0.19683920626092566,0.6010269192400712,0.38608194069248003,-0.5546297848579564,0.39813711222345866,-0.27609271986510714,-0.07997732710065936,0.4272730569239191,0.5736254634779385,-0.09617460096756521,-0.2481583306848877,0.6999599488850036,0.17851985671910495,-0.3962728582905182,0.2558067230785517,-0.20840666657838666,0.28080928324240245,-0.14733391378427638,1.368031505464625,2.1155411060790628,1.2376378802726118,0.7315830927662125,0.22405429092289383,1.1564038812966773,0.9557414389003643,-0.001977035771670336,0.965308131168669,0.9031396723873079,1.296951116319719,1.0986134351219161,0.21470777274573175,0.994403753288485,0.7417303021876146,1.795657681815774,0.825285089694014,0.8621386483217678,1.4290728521108111,1.1942669390151297,1.1558790477073282,1.6122461752034878,1.017111126560375,1.1269878634991244,1.0846584895916083,1.0924281896110306,1.936796226406764,1.3790969971043658,1.0740144318201874,1.4259382625315593,1.6794927189822895,1.8282185519183578
47433,0.3732509504976136,-0.30513806639946733,-0.894644285831994,-0.7250286193948604,-0.4550612614839533,0.40519091465531987,-0.44760560087339857,-0.21771935160172085,0.3144011041074458,0.5867916571028357,-0.15249591109463256,0.6304181291970513,0.2188090662170187,0.6393627016496869,-0.18008984262349162,-0.1510309235423253,0.1419439868519399,0.05616185679561714,0.5583210460182093,-0.8467618503216388,-0.27294208585671376,-0.07236874157647143,0.8092795183949261,0.5944158250495849,-0.2605432123288068,0.1949694604822526,-0.4274662485065708,-0.2949511744383819,-0.08090995580038914,0.26144091465531966,-0.03812840398796957,-0.23349764141226836,0.48666812919705,0.2420425531601835,-0.443928984880319,0.07883082760974942,-0.5621746767425292,0.08153052039008647,-0.0015426914678853636,1.2632483903337632,1.7257413498831742,1.045990965858598,0.6029341964322498,0.44774403805521706,1.1290516417418517,0.8888199469133844,0.18204319320114684,0.7610888921258782,0.7327126760480492,1.0822947292994574,0.8390527231903756,0.1395681547986887,0.754893295607701,0.4915657226430308,1.4599450727145387,0.5720611143480993,0.7756297399815187,1.0909128808611557,1.1292158674247086,1.0189643828239487,1.4845083882150076,0.7636324149113367,0.9344828307172596,0.816460115884198,0.642657632525264,1.595015543431561,0.9628748712561287,0.6267346934571624,1.1340849238719097,1.380683106155576,1.62744383677337
