137.52728,137.57062,137.61392,137.65723,137.70056,137.74387,137.78717,137.8305,137.87384,137.91714,137.96045,138.00378,138.04712,138.09042,138.13373,138.17706,138.2204,138.26373,138.30704,138.35037,138.39368,138.43701,138.48035,138.52368,138.56702,138.61035,138.65366,138.69699,138.74033,138.78363,138.82697,138.8703,138.91364,138.95697,139.0003,139.04364,139.08698,139.13031,139.17365,139.21698,139.26031,139.30365,139.34698,139.39032,139.43365,139.47696,139.5203,139.56363,139.60696,139.6503,139.69363,139.73697,139.7803,139.82364,139.86694,139.91028,139.95361,139.99695,140.04028,140.08362,140.12695,140.17029,140.21362,140.25696,140.3003,140.34363,140.38696,140.4303,140.47363,140.51697,140.56027,140.6036,140.64694,140.69025,140.73358,140.77692,140.82025,140.86359,140.90692,140.95023,140.99356,141.03687,141.0802,141.12354,141.16687,141.21017,141.25348,141.29681,141.34015,141.38345,141.42676,141.4701,141.51343,141.55673,141.60004,141.64337,141.68668,141.72998,141.77332
137.52637,137.5697,137.61304,137.65637,137.6997,137.74304,137.78638,137.82971,137.87305,137.91638,137.95972,138.00305,138.04639,138.08972,138.13306,138.17642,138.21976,138.26312,138.30646,138.3498,138.39313,138.4365,138.47983,138.5232,138.56653,138.60986,138.65323,138.6966,138.73993,138.78326,138.8266,138.86996,138.91333,138.95667,139.0,139.04337,139.08673,139.13007,139.17343,139.2168,139.26013,139.30347,139.34683,139.3902,139.43353,139.47687,139.52026,139.5636,139.60693,139.6503,139.69366,139.737,139.78033,139.82373,139.86707,139.9104,139.95377,139.99713,140.04047,140.0838,140.12717,140.17053,140.21387,140.25723,140.3006,140.34393,140.38727,140.43063,140.474,140.51733,140.56067,140.604,140.64737,140.69073,140.73407,140.7774,140.82077,140.8641,140.90747,140.9508,140.99414,141.03748,141.08084,141.12418,141.16754,141.21088,141.25421,141.29755,141.34088,141.38422,141.42755,141.47089,141.51422,141.55756,141.60089,141.64423,141.68756,141.7309,141.77423
137.52542,137.56879,137.61212,137.65546,137.69882,137.74219,137.78552,137.82889,137.87225,137.91559,137.95898,138.00232,138.04568,138.08905,138.13242,138.17578,138.21912,138.26251,138.30585,138.34924,138.39258,138.43597,138.47931,138.5227,138.56604,138.60944,138.65277,138.69617,138.7395,138.7829,138.82623,138.86963,138.913,138.95636,138.99973,139.04309,139.08649,139.12982,139.17322,139.21658,139.25995,139.30334,139.34668,139.39008,139.43344,139.4768,139.5202,139.56354,139.60693,139.6503,139.69366,139.73706,139.7804,139.82379,139.86716,139.91052,139.95392,139.99725,140.04065,140.08401,140.12738,140.17078,140.21411,140.2575,140.30087,140.34424,140.3876,140.43097,140.47437,140.5177,140.5611,140.60443,140.64783,140.69116,140.73456,140.7779,140.82129,140.86462,140.90802,140.95135,140.99475,141.03809,141.08148,141.12482,141.16818,141.21155,141.25491,141.29828,141.34161,141.38501,141.42834,141.47171,141.51508,141.55841,141.60178,141.64514,141.68848,141.73181,141.77518
137.52448,137.56784,137.6112,137.6546,137.69797,137.74133,137.78473,137.8281,137.87146,137.91486,137.95822,138.00159,138.04498,138.08838,138.13174,138.17511,138.2185,138.2619,138.30527,138.34863,138.39203,138.43542,138.47882,138.52219,138.56555,138.60895,138.65234,138.69574,138.73914,138.7825,138.8259,138.86926,138.91266,138.95605,138.99945,139.04285,139.08624,139.12961,139.173,139.2164,139.25977,139.30316,139.34656,139.38995,139.43335,139.47675,139.52014,139.56354,139.6069,139.6503,139.6937,139.73706,139.78046,139.82385,139.86725,139.91064,139.95404,139.99744,140.04083,140.0842,140.1276,140.17099,140.21436,140.25775,140.30115,140.34454,140.38794,140.43134,140.4747,140.5181,140.56146,140.60486,140.64825,140.69165,140.73505,140.77841,140.82178,140.86517,140.90857,140.95197,140.99533,141.0387,141.08209,141.12549,141.16885,141.21222,141.25562,141.29901,141.34238,141.38574,141.42914,141.4725,141.51587,141.55927,141.60263,141.646,141.68939,141.73276,141.77612
137.52356,137.56693,137.61032,137.65372,137.69708,137.74048,137.78387,137.82727,137.87067,137.91406,137.95746,138.00085,138.04425,138.08765,138.13107,138.17447,138.21786,138.26129,138.30469,138.34808,138.39148,138.43488,138.47827,138.52167,138.5651,138.60849,138.65192,138.69531,138.73871,138.7821,138.82553,138.86893,138.91235,138.95575,138.99915,139.04257,139.08597,139.1294,139.17279,139.21619,139.25961,139.30304,139.34644,139.38983,139.43323,139.47665,139.52008,139.56348,139.60687,139.6503,139.69373,139.73712,139.78052,139.82394,139.86737,139.91077,139.95416,139.99756,140.04099,140.08441,140.1278,140.1712,140.21463,140.25803,140.30145,140.34485,140.38824,140.43167,140.47507,140.5185,140.56189,140.60529,140.64868,140.69211,140.7355,140.77893,140.82233,140.86572,140.90912,140.95251,140.99591,141.0393,141.08273,141.12613,141.16953,141.21295,141.25635,141.29974,141.34314,141.38654,141.42993,141.47333,141.51672,141.56012,141.60352,141.64688,141.69028,141.73367,141.77704
137.52258,137.56601,137.60944,137.65283,137.69623,137.73965,137.78308,137.82648,137.86987,137.91333,137.95673,138.00012,138.04358,138.08698,138.1304,138.17383,138.21722,138.26065,138.30408,138.3475,138.39093,138.43433,138.47778,138.52118,138.5646,138.60803,138.65146,138.69489,138.73831,138.78174,138.82516,138.86859,138.91202,138.95544,138.99887,139.0423,139.08572,139.12915,139.17258,139.216,139.25946,139.30286,139.34631,139.38971,139.43317,139.47656,139.52002,139.56345,139.60687,139.6503,139.69373,139.73715,139.78058,139.82404,139.86743,139.91089,139.95428,139.99774,140.04114,140.0846,140.12802,140.17145,140.21487,140.2583,140.30173,140.34515,140.38858,140.432,140.47543,140.51886,140.56229,140.60571,140.64914,140.69257,140.736,140.77942,140.82281,140.86627,140.90967,140.9531,140.99652,141.03995,141.08337,141.12677,141.1702,141.21362,141.25702,141.30048,141.34387,141.38727,141.43073,141.47412,141.51752,141.56094,141.60437,141.64777,141.69116,141.73459,141.77802
137.52167,137.56506,137.60852,137.65195,137.69537,137.7388,137.78223,137.82568,137.86911,137.91254,137.956,137.99942,138.04285,138.0863,138.12973,138.17316,138.21661,138.26004,138.30347,138.34692,138.39038,138.4338,138.47723,138.52069,138.56415,138.60757,138.651,138.69446,138.73792,138.78137,138.8248,138.86823,138.91168,138.95514,138.9986,139.04202,139.08548,139.1289,139.17236,139.21582,139.25928,139.30273,139.34616,139.38959,139.43304,139.4765,139.51996,139.56342,139.60687,139.6503,139.69373,139.73718,139.78064,139.8241,139.86755,139.91101,139.95444,139.99786,140.04132,140.08478,140.12823,140.17169,140.21512,140.25858,140.302,140.34546,140.38892,140.43237,140.4758,140.51923,140.56268,140.60614,140.6496,140.69302,140.73645,140.7799,140.82336,140.86679,140.91022,140.95367,140.99713,141.04056,141.08398,141.12744,141.17087,141.2143,141.25775,141.30118,141.3446,141.38806,141.43149,141.47491,141.51837,141.5618,141.60522,141.64865,141.69208,141.73553,141.77893
137.52072,137.56415,137.6076,137.65106,137.69452,137.73798,137.78143,137.82486,137.86832,137.91177,137.95523,137.99869,138.04214,138.0856,138.12906,138.17252,138.21597,138.25943,138.30289,138.34634,138.3898,138.43329,138.47675,138.5202,138.56366,138.60712,138.65057,138.69403,138.73749,138.78098,138.82443,138.86792,138.91138,138.95483,138.99829,139.04175,139.0852,139.1287,139.17218,139.21564,139.2591,139.30255,139.34601,139.3895,139.43298,139.47644,139.5199,139.56335,139.60681,139.6503,139.69379,139.73724,139.7807,139.82416,139.86761,139.9111,139.95459,139.99805,140.0415,140.08496,140.12842,140.1719,140.2154,140.25885,140.3023,140.34576,140.38922,140.43268,140.47617,140.51962,140.56311,140.60657,140.65002,140.69348,140.73694,140.7804,140.82385,140.86731,140.9108,140.95425,140.99771,141.04117,141.08463,141.12808,141.17154,141.215,141.25845,141.30191,141.34537,141.38882,141.43228,141.47574,141.51917,141.56262,141.60608,141.64954,141.693,141.73645,141.77988
137.51978,137.56323,137.60669,137.65018,137.69366,137.73712,137.78058,137.82404,137.86752,137.91101,137.95447,137.99796,138.04144,138.0849,138.12836,138.17188,138.21533,138.25879,138.3023,138.34576,138.38925,138.43274,138.4762,138.51968,138.56317,138.60666,138.65015,138.6936,138.73712,138.78058,138.82407,138.86755,138.91104,138.95453,138.99799,139.0415,139.08496,139.12848,139.17194,139.21545,139.25891,139.3024,139.34589,139.38937,139.43286,139.47635,139.51984,139.56332,139.60681,139.6503,139.69379,139.73727,139.78076,139.82425,139.86774,139.91122,139.95471,139.9982,140.04169,140.08514,140.12866,140.17212,140.21564,140.2591,140.30261,140.34607,140.38956,140.43304,140.47653,140.52002,140.56348,140.607,140.65045,140.69394,140.73743,140.78091,140.8244,140.86786,140.91135,140.95483,140.99829,141.04181,141.08527,141.12872,141.17224,141.2157,141.25916,141.30264,141.34613,141.38959,141.43307,141.47656,141.52002,141.56348,141.60693,141.65042,141.69391,141.73737,141.78082
137.51883,137.56232,137.6058,137.64929,137.69278,137.73627,137.77975,137.82324,137.86676,137.91022,137.95374,137.99722,138.04071,138.08423,138.12769,138.1712,138.21469,138.25818,138.3017,138.34518,138.38867,138.43219,138.47571,138.5192,138.56268,138.6062,138.64969,138.69318,138.7367,138.78021,138.8237,138.86719,138.9107,138.95422,138.99771,139.0412,139.08472,139.12823,139.17175,139.21524,139.25873,139.30225,139.34576,139.38928,139.43277,139.47626,139.51978,139.5633,139.60681,139.6503,139.69379,139.7373,139.78082,139.82434,139.86783,139.91132,139.95483,139.99835,140.04187,140.08536,140.12885,140.17236,140.21588,140.2594,140.30289,140.34637,140.3899,140.43341,140.4769,140.52039,140.5639,140.60742,140.65091,140.6944,140.73792,140.7814,140.82489,140.86841,140.91193,140.95541,140.9989,141.04242,141.0859,141.1294,141.17291,141.21637,141.25989,141.30338,141.34686,141.39038,141.43384,141.47736,141.52084,141.56433,141.60782,141.6513,141.6948,141.73828,141.78177
