33.89451,33.89527,33.896023,33.896767,33.89749,33.89819,33.89888,33.899555,33.90022,33.900852,33.90148,33.902092,33.902683,33.903263,33.903835,33.904377,33.904907,33.90542,33.905926,33.906403,33.906876,33.907322,33.907764,33.908173,33.908577,33.908978,33.909348,33.90971,33.910053,33.910378,33.910683,33.910973,33.911247,33.911514,33.911762,33.91199,33.9122,33.912403,33.912594,33.91275,33.912903,33.913036,33.913147,33.913265,33.91334,33.913414,33.91348,33.91351,33.913544,33.913544,33.913544,33.91351,33.91348,33.913414,33.91334,33.913265,33.913147,33.913036,33.912903,33.91275,33.912594,33.912403,33.9122,33.91199,33.911762,33.911514,33.911247,33.910973,33.910683,33.910378,33.910053,33.90971,33.909348,33.908978,33.908577,33.908173,33.907764,33.907322,33.906876,33.906403,33.905926,33.90542,33.904907,33.904377,33.903835,33.903263,33.902683,33.902092,33.90148,33.900852,33.90022,33.899555,33.89888,33.89819,33.89749,33.896767,33.896023,33.89527,33.89451
33.930458,33.93123,33.93199,33.93272,33.933434,33.93414,33.93484,33.935513,33.936172,33.93681,33.937428,33.938046,33.93864,33.93922,33.939785,33.940342,33.940872,33.941376,33.94188,33.942364,33.942825,33.943287,33.943726,33.944145,33.94455,33.94493,33.94531,33.945663,33.945995,33.946327,33.946644,33.946934,33.947216,33.94747,33.947716,33.947956,33.948162,33.948368,33.948547,33.948715,33.948864,33.948997,33.949116,33.949215,33.949306,33.94937,33.949436,33.949467,33.949493,33.949512,33.949493,33.949467,33.949436,33.94937,33.949306,33.949215,33.949116,33.948997,33.948864,33.948715,33.948547,33.948368,33.948162,33.947956,33.947716,33.94747,33.947216,33.946934,33.946644,33.946327,33.945995,33.945663,33.94531,33.94493,33.94455,33.944145,33.943726,33.943287,33.942825,33.942364,33.94188,33.941376,33.940872,33.940342,33.939785,33.93922,33.93864,33.938046,33.937428,33.93681,33.936172,33.935513,33.93484,33.93414,33.933434,33.93272,33.93199,33.93123,33.930458
33.966396,33.96718,33.967934,33.968674,33.96939,33.970108,33.970783,33.97146,33.972122,33.972763,33.973404,33.974,33.9746,33.97518,33.975742,33.976295,33.97681,33.977337,33.97784,33.978317,33.97879,33.97924,33.979687,33.980106,33.980515,33.980896,33.981266,33.98162,33.98197,33.982296,33.9826,33.982895,33.983177,33.983444,33.98369,33.983906,33.984116,33.98433,33.98451,33.98468,33.98482,33.984962,33.98509,33.98518,33.98527,33.985344,33.985405,33.98543,33.985462,33.98547,33.985462,33.98543,33.985405,33.985344,33.98527,33.98518,33.98509,33.984962,33.98482,33.98468,33.98451,33.98433,33.984116,33.983906,33.98369,33.983444,33.983177,33.982895,33.9826,33.982296,33.98197,33.98162,33.981266,33.980896,33.980515,33.980106,33.979687,33.97924,33.97879,33.978317,33.97784,33.977337,33.97681,33.976295,33.975742,33.97518,33.9746,33.974,33.973404,33.972763,33.972122,33.97146,33.970783,33.970108,33.96939,33.968674,33.967934,33.96718,33.966396
34.002377,34.00314,34.003887,34.004627,34.005356,34.00605,34.006752,34.007427,34.00808,34.008724,34.009342,34.009964,34.010563,34.01114,34.011707,34.012257,34.012783,34.0133,34.013798,34.014286,34.014748,34.0152,34.015636,34.01607,34.016468,34.016857,34.017242,34.017582,34.017933,34.018246,34.018566,34.01886,34.019142,34.019405,34.01966,34.01988,34.020092,34.020287,34.02048,34.020645,34.020798,34.02092,34.02104,34.02116,34.021233,34.021317,34.02136,34.021404,34.021423,34.02143,34.021423,34.021404,34.02136,34.021317,34.021233,34.02116,34.02104,34.02092,34.020798,34.020645,34.02048,34.020287,34.020092,34.01988,34.01966,34.019405,34.019142,34.01886,34.018566,34.018246,34.017933,34.017582,34.017242,34.016857,34.016468,34.01607,34.015636,34.0152,34.014748,34.014286,34.013798,34.0133,34.012783,34.012257,34.011707,34.01114,34.010563,34.009964,34.009342,34.008724,34.00808,34.007427,34.006752,34.00605,34.005356,34.004627,34.003887,34.00314,34.002377
34.038322,34.039097,34.03985,34.040585,34.041306,34.04201,34.042706,34.04338,34.044037,34.044685,34.04532,34.045918,34.04652,34.0471,34.047665,34.04821,34.048737,34.04926,34.049755,34.050247,34.050713,34.051163,34.0516,34.052017,34.05243,34.05281,34.05318,34.053547,34.053894,34.054226,34.054527,34.054817,34.055096,34.055367,34.055603,34.055843,34.05605,34.05626,34.05643,34.056595,34.056755,34.05689,34.05701,34.057106,34.057194,34.057262,34.057323,34.05736,34.05739,34.05739,34.05739,34.05736,34.057323,34.057262,34.057194,34.057106,34.05701,34.05689,34.056755,34.056595,34.05643,34.05626,34.05605,34.055843,34.055603,34.055367,34.055096,34.054817,34.054527,34.054226,34.053894,34.053547,34.05318,34.05281,34.05243,34.052017,34.0516,34.051163,34.050713,34.050247,34.049755,34.04926,34.048737,34.04821,34.047665,34.0471,34.04652,34.045918,34.04532,34.044685,34.044037,34.04338,34.042706,34.04201,34.041306,34.040585,34.03985,34.039097,34.038322
34.074276,34.07504,34.0758,34.07654,34.077267,34.07798,34.078663,34.079334,34.079994,34.08065,34.08127,34.081886,34.082474,34.083054,34.08363,34.084187,34.0847,34.085228,34.085716,34.086205,34.08668,34.08713,34.087566,34.087994,34.08839,34.08879,34.08915,34.08951,34.08986,34.09018,34.09048,34.090786,34.09107,34.091324,34.091568,34.091805,34.09201,34.092224,34.092403,34.092564,34.092724,34.09285,34.092976,34.09308,34.093155,34.093243,34.093285,34.093323,34.09336,34.093365,34.09336,34.093323,34.093285,34.093243,34.093155,34.09308,34.092976,34.09285,34.092724,34.092564,34.092403,34.092224,34.09201,34.091805,34.091568,34.091324,34.09107,34.090786,34.09048,34.09018,34.08986,34.08951,34.08915,34.08879,34.08839,34.087994,34.087566,34.08713,34.08668,34.086205,34.085716,34.085228,34.0847,34.084187,34.08363,34.083054,34.082474,34.081886,34.08127,34.08065,34.079994,34.079334,34.078663,34.07798,34.077267,34.07654,34.0758,34.07504,34.074276
34.110226,34.110996,34.11176,34.1125,34.113224,34.113934,34.114616,34.1153,34.115955,34.116596,34.11723,34.117836,34.118446,34.11902,34.11957,34.12014,34.120667,34.121174,34.121677,34.12217,34.122627,34.123093,34.12353,34.12395,34.12436,34.12474,34.125122,34.12547,34.125816,34.126152,34.12645,34.126743,34.12702,34.127285,34.127533,34.12776,34.12798,34.12817,34.128365,34.128525,34.12868,34.128815,34.128937,34.129036,34.129128,34.12919,34.129253,34.129288,34.12931,34.129326,34.12931,34.129288,34.129253,34.12919,34.129128,34.129036,34.128937,34.128815,34.12868,34.128525,34.128365,34.12817,34.12798,34.12776,34.127533,34.127285,34.12702,34.126743,34.12645,34.126152,34.125816,34.12547,34.125122,34.12474,34.12436,34.12395,34.12353,34.123093,34.122627,34.12217,34.121677,34.121174,34.120667,34.12014,34.11957,34.11902,34.118446,34.117836,34.11723,34.116596,34.115955,34.1153,34.114616,34.113934,34.113224,34.1125,34.11176,34.110996,34.110226
34.146194,34.146965,34.147728,34.148453,34.149185,34.149883,34.15059,34.151264,34.15192,34.152557,34.153194,34.153812,34.154408,34.15498,34.15554,34.156097,34.156624,34.15715,34.15764,34.158142,34.158607,34.15906,34.159496,34.15992,34.160316,34.160706,34.161087,34.161427,34.161777,34.162113,34.162422,34.162712,34.16299,34.163258,34.163506,34.16373,34.16395,34.164146,34.16433,34.164494,34.164654,34.164776,34.1649,34.165,34.165092,34.16517,34.16522,34.165264,34.165283,34.165295,34.165283,34.165264,34.16522,34.16517,34.165092,34.165,34.1649,34.164776,34.164654,34.164494,34.16433,34.164146,34.16395,34.16373,34.163506,34.163258,34.16299,34.162712,34.162422,34.162113,34.161777,34.161427,34.161087,34.160706,34.160316,34.15992,34.159496,34.15906,34.158607,34.158142,34.15764,34.15715,34.156624,34.156097,34.15554,34.15498,34.154408,34.153812,34.153194,34.152557,34.15192,34.151264,34.15059,34.149883,34.149185,34.148453,34.147728,34.146965,34.146194
34.182144,34.18291,34.183674,34.184414,34.185127,34.18585,34.18653,34.187214,34.187878,34.188526,34.18915,34.18976,34.190365,34.190937,34.191498,34.192055,34.19258,34.193108,34.1936,34.194088,34.194553,34.195007,34.195446,34.195877,34.196278,34.19668,34.19705,34.197403,34.19774,34.198074,34.198387,34.19867,34.198956,34.199223,34.199463,34.199696,34.199917,34.200108,34.200287,34.20046,34.200603,34.20074,34.20087,34.200962,34.201057,34.201126,34.20118,34.201225,34.201252,34.20126,34.201252,34.201225,34.20118,34.201126,34.201057,34.200962,34.20087,34.20074,34.200603,34.20046,34.200287,34.200108,34.199917,34.199696,34.199463,34.199223,34.198956,34.19867,34.198387,34.198074,34.19774,34.197403,34.19705,34.19668,34.196278,34.195877,34.195446,34.195007,34.194553,34.194088,34.1936,34.193108,34.19258,34.192055,34.191498,34.190937,34.190365,34.18976,34.18915,34.188526,34.187878,34.187214,34.18653,34.18585,34.185127,34.184414,34.183674,34.18291,34.182144
34.218098,34.218884,34.219635,34.220375,34.221107,34.22181,34.222492,34.22317,34.22384,34.224483,34.22512,34.225723,34.226322,34.22691,34.227467,34.228024,34.22855,34.229065,34.22957,34.23007,34.230526,34.23098,34.231415,34.231842,34.232243,34.232643,34.233017,34.23337,34.233715,34.234035,34.234356,34.234642,34.23493,34.235195,34.23544,34.235657,34.235878,34.236076,34.236256,34.236427,34.236584,34.23672,34.236835,34.236927,34.23703,34.23709,34.23715,34.23719,34.237217,34.23723,34.237217,34.23719,34.23715,34.23709,34.23703,34.236927,34.236835,34.23672,34.236584,34.236427,34.236256,34.236076,34.235878,34.235657,34.23544,34.235195,34.23493,34.234642,34.234356,34.234035,34.233715,34.23337,34.233017,34.232643,34.232243,34.231842,34.231415,34.23098,34.230526,34.23007,34.22957,34.229065,34.22855,34.228024,34.227467,34.22691,34.226322,34.225723,34.22512,34.224483,34.22384,34.22317,34.222492,34.22181,34.221107,34.220375,34.219635,34.218884,34.218098
